"Stand_CN","Stand_ID","Variant","Inv_Year","Groups","AddFiles","FVSKeywords","Latitude","Longitude","Region","Forest","District","Compartment","Location","Ecoregion","PV_Code","PV_Ref_Code","Age","Aspect","Slope","Elevation","ElevFt","Basal_Area_Factor","Inv_Plot_Size","Brk_DBH","Num_Plots","NonStk_Plots","Sam_Wt","Stk_Pcnt","DG_Trans","DG_Measure","HTG_Trans","HTG_Measure","Mort_Measure","Max_Ba","Max_SDI","Site_Species","Site_Index","Model_Type","Physio_Region","Forest_Type","County","Fuel_Model","Fuel_0_25","Fuel_25_1","Fuel_0_1","Fuel_1_3","Fuel_3_6","Fuel_6_12","Fuel_gt_12","Fuel_Litter","Fuel_Duff","Photo_Ref","Photo_code","GIS_ID","state","streamType","streamSize"
"9144","4524","OP",2014,"0",,,,,6,12,,,612,,"CHS421",,14,175.27,50.39,,112.26,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,4524,"OR",,
"140988","4525","OP",2014,"0",,,,,6,12,,,612,,"CD",,29,66.30,47.71,,39.66,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.76,,,,,,,,,,,,,,,,,4525,"OR",,
"430","4526","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,12,40.61,64.38,,86.52,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.76,,,,,,,,,,,,,,,,,4526,"OR","FISH","Medium"
"149506","4527","OP",2014,"0",,,,,6,12,,,612,,"CHS422",,62,132.84,54.08,,33.99,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4527,"OR",,
"140988","4528","OP",2014,"0",,,,,6,12,,,612,,"CD",,29,104.42,52.16,,119.11,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4528,"OR","FISH","Small"
"21195","4529","OP",2014,"0",,,,,6,12,,,612,,"CHS230",,101,244.59,56.93,,277.93,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4529,"OR",,
"145211","453","OP",2014,"0",,,,,6,15,,,615,,"CDS521",,0,165.69,31.32,,502.69,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,453,"OR",,
"140988","4530","OP",2014,"0",,,,,6,12,,,612,,"CD",,29,113.51,45.72,,222.46,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.48,,,,,,,,,,,,,,,,,4530,"OR",,
"21166","4531","OP",2014,"0",,,,,6,12,,,612,,"CHS323",,21,236.23,55.85,,105.14,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4531,"OR",,
"133760","4532","OP",2014,"0",,,,,6,12,,,612,,"CHS323",,28,178.43,50.02,,62.80,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4532,"OR",,
"149348","4533","OP",2014,"0",,,,,6,11,,,611,,"CDS524",,23,134.95,46.85,,125.53,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4533,"OR",,
"135130","4534","OP",2014,"0",,,,,6,12,,,612,,"CHS157",,21,269.67,48.11,,44.52,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4534,"OR",,
"21166","4536","OP",2014,"0",,,,,6,12,,,612,,"CHS323",,21,245.47,51.64,,158.12,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4536,"OR",,
"88243","4537","OP",2014,"0",,,,,6,3,,,603,,"CHF134",,70,66.75,42.69,,155.21,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",98.23,,,,,,,,,,,,,,,,,4537,"OR","FISH","Small"
"142354","4538","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,88.77,22.24,,224.41,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",97.60,,,,,,,,,,,,,,,,,4538,"OR",,
"145211","454","OP",2014,"0",,,,,6,15,,,615,,"CDS521",,0,219.85,33.92,,423.20,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,454,"OR",,
"89162","4540","OP",2014,"0",,,,,6,9,,,609,,"CHS235",,14,57.80,8.82,,263.91,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",98.00,,,,,,,,,,,,,,,,,4540,"OR",,
"88956","4541","OP",2014,"0",,,,,6,9,,,609,,"CHS137",,65,45.32,39.74,,219.33,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",99.00,,,,,,,,,,,,,,,,,4541,"OR",,
"88956","4542","OP",2014,"0",,,,,6,9,,,609,,"CHS137",,65,39.00,54.11,,180.17,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",99.00,,,,,,,,,,,,,,,,,4542,"OR",,
"18832","4543","OP",2014,"0",,,,,6,9,,,609,,"CDS255",,55,99.32,54.14,,154.62,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",99.00,,,,,,,,,,,,,,,,,4543,"OR",,
"89162","4544","OP",2014,"0",,,,,6,9,,,609,,"CHS235",,14,51.63,30.90,,249.57,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",99.00,,,,,,,,,,,,,,,,,4544,"OR","FISH","Medium"
"150574","4545","OP",2014,"0",,,,,6,9,,,609,,"CHS1 3",,113,94.21,53.92,,75.23,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",97.00,,,,,,,,,,,,,,,,,4545,"OR","FISH","Small"
"88712","4547","OP",2014,"0",,,,,6,9,,,609,,"CHS7",,49,50.75,40.84,,120.63,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",97.00,,,,,,,,,,,,,,,,,4547,"OR",,
"142354","4548","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,89.43,16.44,,251.49,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",98.00,,,,,,,,,,,,,,,,,4548,"OR","FISH","Small"
"88712","4549","OP",2014,"0",,,,,6,9,,,609,,"CHS7",,49,123.46,50.41,,112.97,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",98.23,,,,,,,,,,,,,,,,,4549,"OR",,
"83131","455","OP",2014,"0",,,,,6,15,,,615,,"HX",,58,186.92,42.41,,385.23,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,455,"OR",,
"130188","4550","OP",2014,"0",,,,,6,5,,,605,,"CHF4",,67,77.82,14.77,,258.74,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",98.75,,,,,,,,,,,,,,,,,4550,"OR","FISH","Small"
"85319","4551","OP",2014,"0",,,,,6,5,,,605,,"CHF134",,58,72.83,14.47,,266.92,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",98.00,,,,,,,,,,,,,,,,,4551,"OR",,
"142354","4552","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,75.39,26.61,,223.56,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",97.61,,,,,,,,,,,,,,,,,4552,"OR",,
"88956","4553","OP",2014,"0",,,,,6,9,,,609,,"CHS137",,65,40.24,46.89,,199.12,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",98.08,,,,,,,,,,,,,,,,,4553,"OR",,
"142106","4554","OP",2014,"0",,,,,6,3,,,603,,"CH",,20,47.43,51.83,,138.08,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",97.00,,,,,,,,,,,,,,,,,4554,"OR","FISH","Small"
"128865","4555","OP",2014,"0",,,,,6,3,,,603,,"CHF124",,71,86.38,14.39,,252.09,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",98.00,,,,,,,,,,,,,,,,,4555,"OR",,
"89976","4557","OP",2014,"0",,,,,6,3,,,603,,"CH",,29,54.88,49.73,,189.03,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",97.00,,,,,,,,,,,,,,,,,4557,"OR",,
"135429","4558","OP",2014,"0",,,,,6,5,,,605,,"CHF134",,18,89.47,8.53,,265.48,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",98.00,,,,,,,,,,,,,,,,,4558,"OR","FISH","Small"
"146431","4559","OP",2014,"0",,,,,6,9,,,609,,"CHS",,15,81.41,37.26,,203.55,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",97.00,,,,,,,,,,,,,,,,,4559,"OR",,
"29859","456","OP",2014,"0",,,,,6,11,,,611,,"CDS524",,24,134.59,51.55,,421.19,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,456,"OR",,
"128059","4560","OP",2014,"0",,,,,6,3,,,603,,"CHF1-2",,34,84.04,27.91,,205.71,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",97.00,,,,,,,,,,,,,,,,,4560,"OR","FISH","Small"
"128552","4561","OP",2014,"0",,,,,6,5,,,605,,"CHF421",,55,114.63,47.24,,187.40,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",99.00,,,,,,,,,,,,,,,,,4561,"OR",,
"128865","4562","OP",2014,"0",,,,,6,3,,,603,,"CHF124",,71,56.44,17.94,,248.23,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",98.18,,,,,,,,,,,,,,,,,4562,"OR","FISH","Small"
"18832","4563","OP",2014,"0",,,,,6,9,,,609,,"CDS255",,55,95.44,57.19,,219.91,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",99.00,,,,,,,,,,,,,,,,,4563,"OR",,
"88243","4564","OP",2014,"0",,,,,6,3,,,603,,"CHF134",,70,88.99,23.33,,225.20,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",97.61,,,,,,,,,,,,,,,,,4564,"OR",,
"141573","4565","OP",2014,"0",,,,,6,12,,,612,,"CWS522",,33,229.10,31.98,,570.10,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4565,"OR",,
"107335","4566","OP",2014,"0",,,,,6,12,,,612,,"CHS164",,116,136.67,61.77,,394.35,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4566,"OR","N","Small"
"361","4567","OP",2014,"0",,,,,6,3,,,603,,"n.a.",,27,153.83,27.99,,542.81,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",118.00,,,,,,,,,,,,,,,,,4567,"OR",,
"2063","4568","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,43,225.36,43.37,,462.37,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4568,"OR",,
"107335","4569","OP",2014,"0",,,,,6,12,,,612,,"CHS164",,116,125.82,53.74,,333.33,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4569,"OR",,
"83574","457","OP",2014,"0",,,,,6,12,,,612,,"CH",,16,55.44,64.75,,327.09,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,457,"OR",,
"78588","4570","OP",2014,"0",,,,,6,12,,,612,,"CD",,65,152.90,36.54,,402.06,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4570,"OR",,
"141573","4571","OP",2014,"0",,,,,6,12,,,612,,"CWS522",,33,74.62,63.87,,629.14,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4571,"OR",,
"141764","4572","OP",2014,"0",,,,,6,12,,,612,,"CH",,84,276.00,76.50,,503.98,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4572,"OR",,
"30551","4573","OP",2014,"0",,,,,6,12,,,612,,"CHS221",,55,88.41,41.55,,584.43,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",118.00,,,,,,,,,,,,,,,,,4573,"OR",,
"141764","4574","OP",2014,"0",,,,,6,12,,,612,,"CH",,84,209.00,50.88,,298.54,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4574,"OR","SSBT","Small"
"107335","4575","OP",2014,"0",,,,,6,12,,,612,,"CHS164",,116,128.08,56.91,,442.35,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.69,,,,,,,,,,,,,,,,,4575,"OR","N","Small"
"141573","4576","OP",2014,"0",,,,,6,12,,,612,,"CWS522",,33,132.20,51.91,,430.87,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",117.02,,,,,,,,,,,,,,,,,4576,"OR",,
"30582","4577","OP",2014,"0",,,,,6,12,,,612,,"CHS222",,65,101.52,35.89,,382.64,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4577,"OR",,
"30551","4578","OP",2014,"0",,,,,6,12,,,612,,"CHS221",,55,115.37,30.36,,472.30,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.78,,,,,,,,,,,,,,,,,4578,"OR",,
"30551","4579","OP",2014,"0",,,,,6,12,,,612,,"CHS221",,55,154.89,41.83,,625.42,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",118.00,,,,,,,,,,,,,,,,,4579,"OR",,
"145211","458","OP",2014,"0",,,,,6,15,,,615,,"CDS521",,0,175.27,41.78,,440.32,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,458,"OR",,
"107338","4580","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,98,114.50,40.85,,372.61,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4580,"OR","N","Small"
"30583","4581","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,113.37,43.71,,583.69,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4581,"OR",,
"145968","4582","OP",2014,"0",,,,,6,12,,,612,,"CDC715",,71,210.91,24.67,,679.56,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4582,"OR","SSBT","Small"
"141764","4583","OP",2014,"0",,,,,6,12,,,612,,"CH",,84,199.31,63.92,,303.80,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4583,"OR",,
"85359","4584","OP",2014,"0",,,,,6,3,,,603,,"CD",,0,201.37,36.96,,669.30,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4584,"OR","N","Small"
"30551","4585","OP",2014,"0",,,,,6,12,,,612,,"CHS221",,55,127.33,24.59,,587.68,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4585,"OR",,
"369","4586","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,283.90,69.33,,451.11,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4586,"OR",,
"80986","4587","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,26,114.03,44.78,,479.43,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",117.00,,,,,,,,,,,,,,,,,4587,"OR",,
"2088","4588","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,147.46,48.21,,450.51,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.78,,,,,,,,,,,,,,,,,4588,"OR",,
"253","4589","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,60,159.75,52.46,,392.21,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4589,"OR",,
"83147","459","OP",2014,"0",,,,,6,12,,,612,,"CD",,44,193.75,35.36,,311.23,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,459,"OR",,
"107335","4590","OP",2014,"0",,,,,6,12,,,612,,"CHS164",,116,120.31,52.30,,368.14,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4590,"OR",,
"82272","4591","OP",2014,"0",,,,,6,12,,,612,,"CD",,67,165.78,28.42,,697.98,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",117.00,,,,,,,,,,,,,,,,,4591,"OR",,
"141592","4592","OP",2014,"0",,,,,6,12,,,612,,"CHS231",,35,94.91,22.38,,442.16,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4592,"OR",,
"107338","4593","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,98,189.42,37.61,,576.78,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",118.00,,,,,,,,,,,,,,,,,4593,"OR",,
"30583","4594","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,126.36,15.53,,596.23,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4594,"OR",,
"30564","4595","OP",2014,"0",,,,,6,12,,,612,,"CHS222",,132,155.67,26.42,,661.89,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",117.00,,,,,,,,,,,,,,,,,4595,"OR","FISH","Small"
"145696","4596","OP",2014,"0",,,,,6,12,,,612,,"CDS512",,36,104.00,41.84,,485.67,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.79,,,,,,,,,,,,,,,,,4596,"OR","FISH","Small"
"78610","4597","OP",2014,"0",,,,,6,12,,,612,,"CD",,46,125.02,52.99,,533.06,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4597,"OR",,
"30583","4598","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,111.22,13.81,,591.97,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4598,"OR","SSBT","Small"
"107335","4599","OP",2014,"0",,,,,6,12,,,612,,"CHS164",,116,170.89,61.68,,329.05,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4599,"OR",,
"1341","46","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,26,304.79,46.36,,347.93,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,46,"OR",,
"1349","460","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,14,174.84,31.22,,411.09,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,460,"OR",,
"141764","4600","OP",2014,"0",,,,,6,12,,,612,,"CH",,84,147.38,44.17,,339.72,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4600,"OR",,
"30583","4601","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,167.13,58.79,,535.02,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4601,"OR",,
"78588","4602","OP",2014,"0",,,,,6,12,,,612,,"CD",,65,121.25,36.43,,435.13,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4602,"OR",,
"82973","4603","OP",2014,"0",,,,,6,3,,,603,,"CHS153",,0,307.38,27.87,,646.63,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4603,"OR",,
"2063","4604","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,43,195.52,25.07,,678.14,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4604,"OR",,
"82272","4605","OP",2014,"0",,,,,6,12,,,612,,"CD",,67,201.72,26.33,,717.11,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",117.00,,,,,,,,,,,,,,,,,4605,"OR",,
"344","4606","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,17,79.60,50.01,,519.08,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4606,"OR",,
"78610","4607","OP",2014,"0",,,,,6,12,,,612,,"CD",,46,163.60,37.04,,667.11,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",117.02,,,,,,,,,,,,,,,,,4607,"OR",,
"30551","4608","OP",2014,"0",,,,,6,12,,,612,,"CHS221",,55,130.60,52.03,,502.05,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.79,,,,,,,,,,,,,,,,,4608,"OR",,
"141764","4609","OP",2014,"0",,,,,6,12,,,612,,"CH",,84,136.71,62.42,,404.25,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.01,,,,,,,,,,,,,,,,,4609,"OR",,
"84127","461","OP",2014,"0",,,,,6,12,,,612,,,,11,219.23,62.11,,330.34,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,461,"OR",,
"30580","4610","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,46,193.98,51.21,,355.12,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4610,"OR",,
"131889","4611","OP",2014,"0",,,,,6,3,,,603,,"CHS122",,21,245.77,27.60,,707.66,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",117.00,,,,,,,,,,,,,,,,,4611,"OR",,
"141793","4612","OP",2014,"0",,,,,6,12,,,612,,"CHS157",,25,295.89,26.85,,694.66,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",117.00,,,,,,,,,,,,,,,,,4612,"OR","FISH","Large"
"2063","4613","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,43,196.97,25.60,,641.46,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",118.00,,,,,,,,,,,,,,,,,4613,"OR",,
"129525","4614","OP",2014,"0",,,,,6,3,,,603,,"CHS156",,35,128.77,74.17,,510.13,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.29,,,,,,,,,,,,,,,,,4614,"OR",,
"78610","4615","OP",2014,"0",,,,,6,12,,,612,,"CD",,46,112.09,52.01,,653.66,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4615,"OR",,
"367","4616","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,11,182.70,35.34,,599.34,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4616,"OR",,
"107335","4617","OP",2014,"0",,,,,6,12,,,612,,"CHS164",,116,102.65,30.62,,296.53,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4617,"OR",,
"80999","4618","OP",2014,"0",,,,,6,12,,,612,,"CDC714",,23,108.86,57.74,,480.98,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4618,"OR",,
"141573","4619","OP",2014,"0",,,,,6,12,,,612,,"CWS522",,33,99.73,44.13,,554.18,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4619,"OR",,
"145211","462","OP",2014,"0",,,,,6,15,,,615,,"CDS521",,0,200.89,25.77,,459.35,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,462,"OR",,
"369","4621","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,55.51,62.14,,379.32,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4621,"OR",,
"30583","4622","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,186.64,45.31,,612.62,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4622,"OR",,
"2088","4623","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,89.83,49.85,,405.59,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4623,"OR",,
"107335","4624","OP",2014,"0",,,,,6,12,,,612,,"CHS164",,116,140.59,36.99,,311.87,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4624,"OR",,
"141573","4625","OP",2014,"0",,,,,6,12,,,612,,"CWS522",,33,118.83,41.44,,565.85,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4625,"OR",,
"2043","4626","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,39,165.73,39.66,,559.49,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.80,,,,,,,,,,,,,,,,,4626,"OR",,
"141592","4627","OP",2014,"0",,,,,6,12,,,612,,"CHS231",,35,62.61,53.90,,578.80,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4627,"OR",,
"251","4628","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,62,211.15,69.49,,328.15,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.28,,,,,,,,,,,,,,,,,4628,"OR",,
"141573","4629","OP",2014,"0",,,,,6,12,,,612,,"CWS522",,33,133.16,60.15,,578.04,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4629,"OR",,
"88581","463","OP",2014,"0",,,,,6,12,,,612,,"CH",,0,191.01,51.05,,357.99,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,463,"OR","N",
"89414","4630","OP",2014,"0",,,,,6,12,,,612,,"CHF124",,32,150.93,21.15,,435.24,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,4630,"OR",,
"145696","4631","OP",2014,"0",,,,,6,12,,,612,,"CDS512",,36,167.78,50.64,,601.47,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,4631,"OR",,
"369","4632","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,69,127.17,70.84,,419.61,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4632,"OR",,
"30583","4633","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,50,138.27,15.40,,605.50,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4633,"OR",,
"251","4634","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,62,160.74,75.87,,511.86,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4634,"OR",,
"30582","4635","OP",2014,"0",,,,,6,12,,,612,,"CHS222",,65,161.46,34.01,,591.71,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",117.77,,,,,,,,,,,,,,,,,4635,"OR",,
"2088","4636","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,59,151.95,16.84,,567.32,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4636,"OR",,
"141573","4637","OP",2014,"0",,,,,6,12,,,612,,"CWS522",,33,110.68,50.95,,508.40,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,4637,"OR",,
